date,mkt_index,rf_index
20160601,4567.116766,20.15369187
20160602,4583.147346,20.15389341
20160603,4565.777218,20.15409495
20160606,4593.217539,20.15429649
20160607,4598.775332,20.15449803
20160608,4615.836788,20.15469958
20160609,4603.420187,20.15490112
20160610,4555.13031,20.15510267
20160613,4516.912766,20.15530422
20160614,4508.375801,20.15550578
20160615,4503.461672,20.15570733
20160616,4514.315014,20.15590889
20160617,4500.817212,20.15611045
20160620,4532.818023,20.15631201
20160621,4542.382269,20.15651357
20160622,4533.342928,20.15671514
20160623,4599.121734,20.1569167
20160624,4429.000221,20.15711827
20160627,4337.364206,20.15731984
20160628,4413.74519,20.15752142
20160629,4493.236741,20.15772299
20160630,4557.085635,20.15792457
20160701,4568.068211,20.15812615
20160705,4529.285312,20.15832773
20160706,4557.412174,20.15852931
20160707,4558.369231,20.1587309
20160708,4631.348722,20.15893249
20160711,4651.309835,20.15913408
20160712,4686.241172,20.15933567
20160713,4683.944914,20.15953726
20160714,4707.879872,20.15973886
20160715,4705.573011,20.15994045
20160718,4717.383999,20.16014205
20160719,4707.052928,20.16034365
20160720,4729.693853,20.16054526
20160721,4711.768313,20.16074686
20160722,4734.431919,20.16094847
20160725,4721.696297,20.16115008
20160726,4727.881719,20.16135169
20160727,4721.309964,20.16155331
20160728,4729.855535,20.16175492
20160729,4737.943588,20.16195654
20160801,4730.410257,20.16215816
20160802,4697.34469,20.16235978
20160803,4718.529714,20.1625614
20160804,4720.936164,20.16276303
20160805,4764.88808,20.16296466
20160808,4762.076796,20.16316629
20160809,4764.505455,20.16336792
20160810,4750.736034,20.16356955
20160811,4776.437516,20.16377119
20160812,4773.619418,20.16397282
20160815,4792.28427,20.16417446
20160816,4765.016173,20.16437611
20160817,4770.781842,20.16457775
20160818,4786.096052,20.1647794
20160819,4780.879207,20.16498104
20160822,4779.97084,20.16518269
20160823,4792.924561,20.16538435
20160824,4766.132113,20.165586
20160825,4762.366868,20.16578766
20160826,4755.270942,20.16598931
20160829,4780.521431,20.16619097
20160830,4773.876506,20.16639263
20160831,4762.466941,20.1665943
20160901,4763.943306,20.16679596
20160902,4789.239845,20.16699763
20160906,4801.739761,20.1671993
20160907,4806.109344,20.16740097
20160908,4797.506408,20.16760265
20160909,4679.055975,20.16780432
20160912,4746.481171,20.168006
20160913,4676.280715,20.16820768
20160914,4672.586453,20.16840936
20160915,4723.097113,20.16861105
20160916,4706.141194,20.16881273
20160919,4708.541326,20.16901442
20160920,4707.646703,20.16921611
20160921,4760.419423,20.16941781
20160922,4793.789963,20.1696195
20160923,4765.075161,20.1698212
20160926,4723.19015,20.17002289
20160927,4753.465799,20.17022459
20160928,4780.132742,20.1704263
20160929,4733.335243,20.170628
20160930,4775.035926,20.17082971
20161003,4762.668583,20.17103142
20161004,4740.807934,20.17123313
20161005,4768.352029,20.17143484
20161006,4765.538701,20.17163655
20161007,4747.477309,20.17183827
20161010,4772.211666,20.17203999
20161011,4710.220636,20.17224171
20161012,4713.093871,20.17244343
20161013,4693.346008,20.17264515
20161014,4693.862276,20.17284688
20161017,4680.297014,20.17304861
20161018,4708.425599,20.17325034
20161019,4720.243747,20.17345207
20161020,4712.73856,20.17365381
20161021,4713.728235,20.17385554
20161024,4739.229504,20.17405728
20161025,4717.476441,20.17425902
20161026,4706.67342,20.17446076
20161027,4691.188464,20.17466251
20161028,4677.63093,20.17486426
20161031,4678.613232,20.175066
20161101,4646.845448,20.17526776
20161102,4612.969945,20.17546951
20161103,4594.564195,20.17567126
20161104,4589.096664,20.17587302
20161107,4691.47941,20.17607478
20161108,4710.292243,20.17627654
20161109,4779.109612,20.1764783
20161110,4794.450554,20.17668007
20161111,4803.12851,20.17688183
20161114,4813.263111,20.1770836
20161115,4851.817348,20.17728537
20161116,4846.043686,20.17748715
20161117,4873.229991,20.17768892
20161118,4865.481555,20.1778907
20161121,4902.994418,20.17809248
20161122,4918.24273,20.17829426
20161123,4926.161101,20.17849604
20161125,4945.915007,20.17869783
20161128,4914.31061,20.17889961
20161129,4919.765495,20.1791014
20161130,4907.515279,20.17930319
20161201,4889.897299,20.17950499
20161202,4889.946198,20.17970678
20161205,4926.669694,20.17990858
20161206,4950.366975,20.18011038
20161207,5012.791103,20.18031218
20161208,5030.887279,20.18051398
20161209,5054.079669,20.18071579
20161212,5038.967971,20.18091759
20161213,5069.252168,20.1811194
20161214,5027.734993,20.18132121
20161215,5050.912851,20.18152303
20161216,5039.851352,20.18172484
20161219,5050.989424,20.18192666
20161220,5073.264287,20.18212848
20161221,5061.139186,20.1823303
20161222,5046.006379,20.18253212
20161223,5055.644252,20.18273395
20161227,5069.345047,20.18293578
20161228,5025.292439,20.18313761
20161229,5023.332575,20.18333944
20161230,4997.261479,20.18354127
20170103,5038.838694,20.18394494
20170104,5078.746297,20.18434862
20170105,5068.182505,20.18475231
20170106,5082.981597,20.185156
20170109,5064.276225,20.1855597
20170110,5072.480353,20.18596342
20170111,5088.306491,20.18636714
20170112,5073.143338,20.18677086
20170113,5087.956917,20.1871746
20170117,5063.127687,20.18757834
20170118,5075.380456,20.18798209
20170119,5056.195518,20.18838585
20170120,5072.982087,20.18878962
20170123,5058.371898,20.1891934
20170124,5100.457553,20.18959718
20170125,5143.403405,20.19000097
20170126,5138.36287,20.19040477
20170127,5132.299602,20.19080858
20170130,5097.50261,20.1912124
20170131,5097.60456,20.19161622
20170201,5099.235794,20.19202005
20170202,5098.317931,20.19242389
20170203,5140.226105,20.19282774
20170206,5126.450299,20.1932316
20170207,5126.040183,20.19363546
20170208,5129.218328,20.19403934
20170209,5166.251284,20.19444322
20170210,5185.986364,20.19484711
20170213,5211.501417,20.195251
20170214,5235.057403,20.19565491
20170215,5263.431414,20.19605882
20170216,5255.115193,20.19646274
20170217,5265.730526,20.19686667
20170221,5297.430223,20.19727061
20170222,5289.590027,20.19767455
20170223,5283.877269,20.19807851
20170224,5291.908763,20.19848247
20170227,5303.6568,20.19888644
20170228,5281.487515,20.19929042
20170301,5359.178196,20.19949241
20170302,5321.717541,20.1996944
20170303,5326.560304,20.1998964
20170306,5306.37264,20.2000984
20170307,5287.322762,20.2003004
20170308,5277.329722,20.2005024
20170309,5279.493427,20.20070441
20170310,5297.4965,20.20090642
20170313,5304.43622,20.20110842
20170314,5285.393294,20.20131044
20170315,5330.900531,20.20151245
20170316,5327.755299,20.20171446
20170317,5323.546373,20.20191648
20170320,5310.290742,20.2021185
20170321,5231.751542,20.20232052
20170322,5240.174662,20.20252254
20170323,5238.655011,20.20272457
20170324,5236.08807,20.2029266
20170327,5233.522387,20.20312863
20170328,5271.256084,20.20333066
20170329,5280.797057,20.20353269
20170330,5299.860735,20.20373473
20170331,5291.433956,20.20393676
20170403,5276.776684,20.20454288
20170404,5279.573376,20.20514902
20170405,5256.50164,20.20575517
20170406,5273.48014,20.20636135
20170407,5269.419561,20.20696754
20170410,5273.793179,20.20757375
20170411,5271.314496,20.20817997
20170412,5245.643194,20.20878622
20170413,5206.45824,20.20939248
20170417,5252.951912,20.20999876
20170418,5239.977121,20.21060506
20170419,5235.942338,20.21121138
20170420,5279.557738,20.21181772
20170421,5264.933363,20.21242407
20170424,5327.217525,20.21303044
20170425,5362.004255,20.21363684
20170426,5364.309917,20.21424324
20170427,5367.153001,20.21484967
20170428,5351.212557,20.21545612
20170501,5362.610639,20.21606258
20170502,5364.380301,20.21666906
20170503,5354.34891,20.21727556
20170504,5355.58041,20.21788208
20170505,5380.376747,20.21848862
20170508,5378.386008,20.21909517
20170509,5375.858167,20.21970175
20170510,5386.771159,20.22030834
20170511,5372.927157,20.22091495
20170512,5363.417076,20.22152157
20170515,5392.004089,20.22212822
20170516,5390.548248,20.22273488
20170517,5284.516164,20.22334156
20170518,5305.812764,20.22394827
20170519,5343.112627,20.22455498
20170522,5373.194352,20.22516172
20170523,5383.027297,20.22576848
20170524,5396.108054,20.22637525
